D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_207.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_207.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_207.jpg, 0, 0, 0, 25.27949
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_312.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_312.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_312.jpg, 0, 0, 0, 25.02478
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_417.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_417.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_417.jpg, 0, 0, 0, 24.77273
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_518.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_518.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_518.jpg, 0, 0, 0, 24.52298
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_617.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_617.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_617.jpg, 0, 0, 0, 24.2755
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_719.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_719.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_719.jpg, 0, 0, 0, 24.03198
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_822.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_822.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_822.jpg, 0, 0, 0, 23.79077
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_08_928.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_08_928.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_08_928.jpg, 0, 0, 0, 23.50517
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_031.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_031.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_031.jpg, 0, 0.0993396, 0, 23.28139
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_136.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_136.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_136.jpg, 0, 0.3543867, 0, 23.33972
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_240.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_240.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_240.jpg, 0, 0.06418919, 0, 23.36318
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_341.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_341.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_341.jpg, 0, 0, 0, 23.13483
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_441.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_441.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_441.jpg, -0.2526651, 0, 0, 22.87207
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_543.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_543.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_543.jpg, -0.03918272, 0, 0, 22.62488
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_647.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_647.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_647.jpg, 0, 0, 0, 22.34834
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_752.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_752.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_752.jpg, 0, 0.0931866, 0, 22.14109
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_851.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_851.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_851.jpg, 0, 0.3957876, 0, 22.21334
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_09_959.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_09_959.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_09_959.jpg, -0.1529544, 0.2462696, 0, 22.45726
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_064.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_064.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_064.jpg, -0.0424497, 0, 0, 22.3326
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_167.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_167.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_167.jpg, -0.1271088, 0, 0, 22.06032
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_272.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_272.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_272.jpg, -0.3380802, 0, 0, 21.76343
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_377.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_377.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_377.jpg, -0.02439604, 0, 0, 21.54225
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_482.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_482.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_482.jpg, -0.1218714, 0, 0, 21.31798
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_586.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_586.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_586.jpg, -0.3490191, 0, 0, 20.98117
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_691.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_691.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_691.jpg, -0.03407608, 0, 0, 20.77094
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_792.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_792.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_792.jpg, 0, 0.0472383, 0, 20.55153
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_892.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_892.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_892.jpg, 0, 0.3304098, 0, 20.57388
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_10_997.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_10_997.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_10_997.jpg, -0.0423732, 0.6461049, 0, 20.94947
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_099.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_099.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_099.jpg, -0.2860587, 0.7068457, 0, 21.59845
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_202.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_202.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_202.jpg, 0, 0.4084162, 0, 22.04946
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_304.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_304.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_304.jpg, -0.0693105, 0.1031887, 0, 22.12889
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_407.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_407.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_407.jpg, -0.3731184, 0, 0, 21.79293
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_508.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_508.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_508.jpg, -0.07145154, 0, 0, 21.57008
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_611.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_611.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_611.jpg, 0, 0.0716268, 0, 21.34338
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_715.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_715.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_715.jpg, 0, 0.3838596, 0, 21.40183
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_816.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_816.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_816.jpg, -0.2813985, 0.6652581, 0, 21.77238
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_11_922.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_11_922.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_11_922.jpg, -0.1117503, 0.3476397, 0, 22.1682
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_029.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_029.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_029.jpg, 0, 0.004551889, 0, 22.13565
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_132.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_132.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_132.jpg, 0, 0.2217666, 0, 21.98742
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_234.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_234.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_234.jpg, 0, 0.5279505, 0, 22.23689
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_339.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_339.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_339.jpg, 0, 0.819687, 0, 22.8051
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_441.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_441.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_441.jpg, -0.1057119, 1, 0, 23.72555
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_546.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_546.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_546.jpg, -0.09765209, 0.9416128, 0, 24.84295
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_652.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_652.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_652.jpg, 0, 0.6246787, 0, 25.54153
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_759.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_759.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_759.jpg, 0, 0.3333271, 0, 25.87713
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_861.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_861.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_861.jpg, -0.3104013, 0.02292579, 0, 25.78756
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_12_965.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_12_965.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_12_965.jpg, -0.08103119, 0, 0, 25.5083
D:\Danh sach mon hoc\Project 2\Data\IMG\center_2025_05_14_11_39_13_067.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\left_2025_05_14_11_39_13_067.jpg, D:\Danh sach mon hoc\Project 2\Data\IMG\right_2025_05_14_11_39_13_067.jpg, 0, 0.3058014, 0, 25.40891
